Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Pattern
1.0156626,0.20117633,-3.3707047,3.9311144,-1.2855074,-2.0027986,-2.3290882,-0.686974,2.9488451,-5.7500634,-1.5218205,3.8377826,-9.211699,-8.678852,7.0295506,random
0.70666707,0.30797455,-0.78565794,7.223953,-1.1982592,-2.4434526,-1.0431854,2.7883875,0.6282824,-4.091689,0.55394244,3.9250736,-6.754521,-7.1460176,6.389578,random
0.871606,0.47275478,-1.5476795,5.7704215,-1.198896,-3.022749,-1.5180227,0.8134485,2.2289782,-2.5808144,-0.4436708,4.117991,-7.770664,-10.341037,5.873173,random
1.2555546,0.8049743,-1.4613585,7.10247,-1.2846351,-2.6612957,-2.7447872,3.215495,2.504538,-3.5069199,-0.54064256,4.4426956,-6.7501616,-8.332132,6.635665,random
0.26848036,1.1735287,-0.7392717,5.7300425,-1.0615864,-2.892646,-1.6160752,0.06973846,0.07379565,-4.2622905,-0.37272048,3.1525795,-6.872827,-7.714407,7.1103725,random
0.2993558,1.2407912,-1.0057247,5.883368,-0.46819788,-3.8496387,-1.9578179,1.1111462,0.38808477,-3.0826564,0.11355043,3.1942928,-7.4611883,-8.365343,6.7880654,random
-0.049663335,0.49089867,-2.8032963,5.9297876,-0.21159609,-2.8058949,-2.471198,1.7364734,0.7114888,-1.8497356,-0.39791125,6.0773644,-7.3155084,-7.835258,8.231971,random
1.4994577,1.1293283,-1.8042978,5.5063777,-2.176946,-2.4912393,-3.3267307,0.6961893,2.7884245,-3.3081186,-1.0024651,3.513766,-8.177241,-9.464267,6.0588202,random
0.70350164,1.4173257,-0.36760834,4.8848047,-2.814249,-2.503067,-1.7688029,2.936575,2.3314931,-2.4146657,-0.12529595,2.3168688,-7.313606,-10.19577,5.503081,random
1.0437318,1.2453778,-1.4608679,5.487751,-2.708584,-2.3707628,-3.4367392,0.9517532,2.954765,-2.7503507,-0.31506237,2.8348312,-8.59531,-9.558537,5.8702064,random
-0.21423014,0.82244045,-1.4116038,4.647853,-0.0053419103,-3.2308738,-2.5663698,0.3153566,1.0307,-3.4111109,-0.7314772,4.490162,-8.6031065,-7.8539467,8.4087515,random
0.73897713,0.04394421,-1.3960135,5.7017355,-0.112445965,-2.677016,-0.9912903,1.3564981,1.9172223,-3.0889778,-0.53399044,4.636954,-7.0181413,-9.192271,7.1802945,random
0.24477677,0.28587255,-1.3994036,4.629632,-2.178842,-2.8883572,-0.780089,2.1782198,2.7283242,-4.588355,0.28200346,2.9729438,-7.1283684,-8.828375,6.710437,random
0.36919746,-0.035135336,-1.4568472,5.490088,-1.6112942,-3.2664998,-1.2687647,2.481613,2.4438148,-4.408855,0.28327656,3.357968,-6.942332,-8.785056,6.63449,random
0.9024913,-0.6180309,-2.0186322,6.124964,-0.9458126,-3.0293822,-1.7861732,1.0780575,1.9755342,-5.162826,-0.32535586,3.9067874,-7.5848536,-8.021365,7.050011,random
-0.21451662,0.44604263,-2.1569371,5.647614,-0.96693945,-2.1407673,-0.060431175,-0.17842613,0.89818704,-4.955739,-0.29530817,4.275377,-6.796103,-7.9141574,5.8968644,random
-1.38841,0.057213288,-1.1811074,6.3809834,-0.14928447,-5.704004,-1.9123288,1.8062347,2.7807493,-3.0049894,-0.4951229,5.812848,-8.50506,-10.09955,6.4190626,random
-0.4558236,0.08200192,-0.4063018,7.4591217,-0.66763705,-4.6393237,-4.919866,0.40617824,4.658389,-4.124186,-0.484827,5.5704613,-8.597535,-9.893818,7.1629734,random
-0.4581366,0.34698305,-0.7146343,7.5620527,-1.0423356,-5.2467985,-4.422189,-0.2602441,3.6295736,-4.538685,-0.67782694,4.81852,-8.372683,-9.299503,6.908201,random
-1.06953,0.73551613,-1.427672,6.533536,0.60337967,-5.205015,-4.717138,1.1699283,4.423159,-2.5064702,-1.505442,7.7261424,-10.13214,-9.997799,7.5609074,random
-1.1425545,0.97433436,0.54028505,5.788373,-1.1408414,-4.7953796,-2.2087114,3.650291,1.7282543,-2.322462,-1.1187049,6.3445754,-6.891316,-9.063562,7.119608,random
0.2342125,2.4550664,-1.4575123,6.3796606,-1.6646496,-3.4793408,-2.963274,2.516487,1.4481059,-3.0080914,-1.2947146,3.908504,-6.756058,-9.230071,5.1647763,random
-0.14677459,2.6113074,-1.3985918,6.3776608,-2.0860615,-3.3221393,-3.1587303,3.1307836,1.0693899,-2.846202,-1.1532059,3.9346087,-6.502464,-9.446964,4.787874,random
-0.7947048,2.3409717,-1.2677721,6.3223753,-2.507335,-2.917964,-2.944497,3.6905286,1.3732924,-3.225825,-1.2063642,3.854965,-6.5188828,-9.22288,4.7451377,random
0.56399417,-0.30895534,-1.6405073,7.5188727,-1.0789162,-3.5711036,-2.582525,2.9271636,1.3068902,-2.5449035,0.14554796,5.049152,-7.120929,-8.025782,6.947248,random
-0.35786706,1.5975865,-0.26842538,7.9042234,-1.1248183,-4.272577,-1.6667051,3.5946717,2.142714,-1.6370367,-0.28623003,5.33177,-6.3020186,-10.199825,5.088197,random
-0.3744754,1.7938987,-1.5465353,4.2168784,-1.3705696,-1.9221038,0.05199946,2.5127692,0.24684358,-3.2617488,-1.099059,4.1446695,-5.779812,-8.381679,6.7866096,random
0.5892344,0.7911153,-2.7556646,4.5511847,-2.584044,-0.78590703,-0.5988009,1.1070145,-0.5024547,-3.8017464,-0.24126986,3.556776,-6.745633,-7.2357264,5.6818895,random
-0.59973025,0.7378669,-2.30742,6.699471,-1.2853533,-1.8823396,0.21853983,2.5265703,0.92689013,-3.9700913,0.6112067,3.2471535,-6.0604405,-7.4131494,6.579957,random
1.8065037,1.9381744,-2.3625426,6.2633667,-1.4287908,-2.4110086,-1.2438388,2.326743,0.8308298,-3.9115715,-1.0537438,2.5946264,-6.1804934,-7.5576267,6.1963034,random
0.38663498,2.411271,-1.8817034,6.712387,-0.8341928,-4.3834414,-3.1783745,2.9777129,1.962205,-3.7148302,-0.28943443,3.2605946,-7.991818,-8.9161,5.9382997,random
0.8012313,2.6341105,-1.1587111,6.2081475,-3.7810879,-2.104745,-1.2520791,0.24085836,3.9051614,-1.3119085,-0.23465459,4.1063113,-6.936597,-10.351735,5.090294,random
1.3055928,2.6038463,-0.8065032,6.094769,-4.3031797,-1.4995555,-1.6463149,0.26456967,3.777762,-0.8607119,-0.56219965,3.7187424,-7.094544,-9.823841,5.6283946,random
2.045598,1.5139798,-0.5017828,7.1096034,-2.940246,-2.5595002,-4.262149,2.7247388,4.145194,-0.60757655,0.35330936,4.152747,-7.487033,-9.564304,7.0498066,random
2.3120604,3.0145843,-1.0465233,7.773473,-2.5525897,-2.5501533,-4.4927425,1.2610872,3.4802837,-2.3326664,-0.41515133,3.1714675,-7.221686,-7.912327,7.3237643,random
0.64105844,3.060883,-0.7208099,5.0132265,-2.0241556,-1.7468035,-0.14987615,1.229455,-0.6321109,-2.159465,0.55384624,0.9840481,-6.017551,-8.304899,6.5093684,random
1.1774216,1.6225318,-1.9539596,7.022125,-0.44442606,-2.7347524,0.9111071,3.641558,1.5265925,-2.6441793,-0.09783262,4.043922,-6.049888,-8.815358,5.127342,random
0.8504604,1.4535031,-1.908621,7.348753,-0.019561734,-3.691781,0.19345942,3.6080267,2.4623334,-2.401763,-0.05684942,4.597472,-7.1051526,-9.296344,5.244943,random
1.7460163,1.4715683,-1.6702962,5.8215284,-2.3474014,-3.0679517,-1.2294499,2.4097366,2.1578357,-4.5262036,-1.7242885,3.0569103,-6.4957376,-8.585701,5.7767754,random
0.9405602,1.0596907,-2.8727741,5.421009,-1.4493735,-3.871149,0.14246216,2.134996,1.2558279,-5.119945,-1.4780746,4.2423496,-5.85912,-7.9367595,6.902849,random
0.854852,1.263443,-3.480556,4.9629025,-1.3208299,-3.8102508,0.16202927,2.3735378,1.0690861,-4.6293664,-1.4308214,4.341938,-6.3117275,-7.3635254,7.1673927,random
-0.42893535,0.81441736,-2.6031938,5.1095567,-2.1535707,-3.6275983,-2.167577,-0.8610885,2.9476042,-4.076571,0.14217836,4.4958076,-9.08959,-8.569317,6.1445594,random
0.91450673,-0.021621421,-1.8183677,6.1800556,1.8327621,-5.722033,-2.88255,2.3762622,4.1406307,-3.460881,-0.1489212,4.2332306,-9.301469,-10.248936,8.008848,random
-0.2139789,-0.17674886,-0.76738715,5.1770005,-1.9231967,-3.5617049,-3.2280931,0.6629028,4.7435174,-4.261543,-0.03175298,4.39449,-9.486089,-9.523289,6.9048405,random
0.7024147,1.4009753,-2.027381,5.60443,-0.6094583,-3.41079,-1.3225354,2.396196,3.0201845,-2.535251,0.36637563,3.6269116,-6.7991023,-9.627833,7.1022615,random
-0.14137426,1.8383614,-1.2014276,6.3834076,-0.988186,-3.6660933,-1.7829663,1.2903479,3.131845,-3.898193,0.7899343,3.1292818,-8.271744,-8.794842,6.1098456,random
-1.3486415,0.8766528,-1.0904539,4.22714,-3.5283628,-2.2169683,-2.154608,-0.40883097,-0.8573116,-3.8967092,-1.451421,5.7134852,-6.8808727,-6.83827,5.996184,random
-1.0994115,0.9131498,-2.4119003,8.2756,0.89571005,-4.5156007,-1.8644453,2.9231167,-1.3712907,-1.990505,0.11206357,5.725408,-5.5994515,-7.0966797,8.054397,random
0.72441643,1.1138372,-0.46275595,7.3539615,-0.40556338,-4.101091,-1.8380975,6.042308,2.8492093,-0.24207115,0.40486577,5.5342813,-5.9086924,-11.280716,5.673729,random
1.5490625,1.5432283,-1.591039,6.328195,-1.9182664,-3.9308422,-1.5917,0.6218602,2.3982413,-5.458011,-1.3887697,3.186791,-6.275612,-9.079957,5.896135,random
1.4640615,1.4751657,-1.4760525,6.2923355,-2.110377,-4.079813,-1.7489669,0.76277196,2.4025445,-5.439881,-1.3932008,3.0766194,-6.244445,-9.292238,5.9297976,random
-0.079100996,2.6816308,-2.3875194,6.505906,-1.071991,-2.4120102,-2.0603983,0.36438704,1.7512623,-3.5035257,-0.4183442,3.9557002,-6.9937844,-8.647343,7.044672,random
1.8591042,1.4313903,-2.8990088,6.26675,-0.9646692,-0.72609985,0.27460372,2.314225,0.033951167,-2.28685,0.47524482,3.0794218,-6.312597,-6.9556193,7.2525544,random
-0.29290873,2.6860595,0.13273577,6.5580945,-1.6338778,-1.8976568,-0.58222437,1.147634,2.9035149,-2.8327415,0.19099416,5.0692153,-6.1788063,-9.8562355,5.6413727,random
1.2987856,1.6806201,0.0144573245,5.466105,-1.9877052,-2.0579066,0.10223405,1.8771582,1.8159322,-1.9913679,0.034403924,2.8566332,-6.320307,-9.083902,7.007667,random
1.3007094,1.709987,-0.42311797,5.6328444,-1.8485355,-2.3662076,-0.1597442,2.44485,1.9409033,-1.0869765,0.46273017,2.8353453,-6.7484465,-9.038798,6.899781,random
0.2034955,1.8935506,-1.6340492,6.9303546,-1.7265302,-3.9988236,-2.1168034,3.0696602,1.1143858,-2.5293818,0.8699489,2.7100372,-7.026377,-8.520419,5.2646747,random
-0.7167648,2.50029,-0.7837081,5.6366024,-2.4476361,-2.9343207,-1.7194946,1.171493,0.7406417,-1.920663,-0.8494262,5.487416,-6.7716084,-9.006748,4.6810555,random
0.12778841,1.2206455,-0.9985217,5.2240605,-2.4648554,-2.7456508,-2.2093341,2.8025978,0.997272,-2.2139473,-0.27711424,4.493923,-6.6576996,-8.413985,6.7854843,random
-0.0061765597,1.144263,-1.4203994,5.7490773,-2.2992318,-3.3016431,-2.6863945,3.1844466,0.994184,-2.2262163,-0.4867334,4.7369533,-6.342832,-7.9323077,7.355244,random
0.4407451,2.4347293,-1.8822384,6.7621403,-2.001638,-2.064008,-1.2640511,3.2793014,-0.8762631,-2.3316767,-0.6304486,3.5068114,-4.5356164,-6.6064773,6.698515,random
-0.47240502,1.8097272,-1.6311253,7.25177,0.89138234,-5.7833166,-1.1256058,5.535177,3.3329196,-1.4333626,-1.1357886,4.88985,-6.5629144,-11.188508,6.80754,random
-0.13667302,1.5231963,-0.2303555,4.811675,-3.5234473,-4.281981,-2.8557625,4.2694817,3.7792647,-3.9470835,-0.23058894,3.8134975,-7.3167386,-9.904956,5.252268,random
-0.061781388,2.0570788,-1.1619211,6.0426927,-1.9089268,-3.5230403,-1.6280642,3.4188561,2.578088,-5.0251594,-0.8336032,3.6034298,-6.937968,-8.956875,5.1691003,random
-0.40725943,0.54560417,-3.2826817,4.822465,-1.2719282,-3.0467865,-1.62365,0.6864399,1.0206277,-4.107288,-1.0919524,5.467828,-8.412236,-7.915846,5.966582,random
0.85115653,0.007200621,-1.4098192,7.3642893,-0.23118265,-3.865802,-0.94350165,2.2404203,0.89930856,-3.1647522,-1.6438315,6.3667006,-6.5277047,-7.014481,7.215862,random
-0.8490845,2.8704774,-1.6775728,6.7495265,-0.3043781,-5.548224,-2.1241493,4.277102,1.9632277,-1.6990293,-0.7702363,4.8473043,-6.661733,-9.626603,6.354749,random
-1.4897734,2.6952448,-0.5297129,5.1011815,-1.9650644,-5.5952244,-1.9868072,4.3273954,2.1562073,-2.0775843,-0.8095449,5.2035036,-6.7794523,-10.414767,5.7178555,random
-0.9745629,2.0173862,-2.4313884,6.2154727,-2.2958052,-4.409273,0.2367872,2.7945793,-0.22114696,-3.778332,-0.44859847,4.369891,-5.7496486,-7.539363,4.612568,random
-0.23989312,1.7759581,-2.5037558,6.5138116,-2.1066453,-4.7593727,-1.3525687,2.813715,0.94440067,-3.117532,-1.0711735,6.9227114,-5.9511724,-8.1733465,5.111165,random
0.33325422,2.3084404,-2.3580487,6.909371,-1.2520928,-6.6017175,-2.2901409,4.792158,0.9886058,-2.50484,-0.8597613,4.8304343,-5.888107,-7.8468523,6.6907897,random
1.5822291,-0.07520478,-3.1080108,8.302111,-1.0658482,-5.0665984,-4.0168376,2.36733,3.273707,-4.143323,-1.7284641,5.2504816,-8.3134775,-8.762661,6.0038013,random
-1.3727465,0.19695272,-0.5024865,7.1803074,-1.5133096,-6.1617484,-1.2786387,4.376691,2.9677844,-4.849056,0.42398462,4.1992507,-8.132226,-8.086531,6.6798453,random
-0.6807541,0.59822583,-1.1611055,6.768043,-1.6819589,-4.581342,-0.18733227,4.3438444,1.6788311,-4.5797215,0.5286954,3.5238092,-7.128916,-7.4412446,6.046621,random
1.7735014,0.29709193,-3.1217601,7.6549,-1.2545421,-3.6568632,-2.749682,2.264847,2.2733033,-4.3874416,-1.5344424,4.64165,-7.226413,-8.13595,5.821421,random
0.10206367,1.5527287,-0.39690775,6.109433,0.14999665,-4.744873,-2.142873,1.3901585,2.2426724,-3.3771062,-1.9174572,4.4911947,-8.624806,-9.468541,6.863072,random
0.27021813,-0.60653436,-2.489622,5.0557885,0.038254037,-3.0746837,-0.51920736,0.6894961,1.2450676,-4.8592324,-1.3841695,3.7175756,-8.899255,-7.572187,6.937423,random
0.12983814,-0.4996598,-1.8340814,6.480972,0.42202818,-3.0056074,-1.6277795,0.87830544,1.7668991,-5.084345,-1.940113,4.930473,-9.162351,-6.608997,8.344587,random
0.19255003,0.014168359,-1.3526276,6.6671247,-1.0584033,-3.2955885,-1.3790593,2.6480012,3.9399786,-5.632151,-1.2404022,3.8883772,-7.270826,-9.049822,6.269444,random
0.5546989,0.58331496,-0.42622954,7.243399,-0.4883164,-3.8145688,-1.5803981,3.2368274,3.8116834,-5.114583,-0.87860584,3.297406,-7.58487,-9.322078,6.050888,random
0.17870165,0.35479847,-1.2126604,6.2621675,-0.4507725,-3.8090687,-0.4347438,1.7809187,2.4478204,-5.5348554,-1.3924372,2.4244707,-7.7271743,-8.7068,6.279646,random
1.6993884,3.011791,-2.9319787,5.3534813,-1.6460218,-0.32740062,1.6010414,1.6163801,-0.99938595,-2.5786076,0.24996425,2.2473276,-4.1161017,-7.2031946,5.7076406,random
-0.10248959,2.3170986,-1.7572424,4.709188,-4.2777452,-0.77575296,-2.1959164,0.33198464,1.2742907,-3.3411021,-0.40064266,4.0806217,-6.4289446,-7.717641,5.417499,random
1.1222107,2.3282588,-1.1402202,5.405294,-2.9577498,0.4155375,1.977193,2.2202587,-0.2796573,-3.7958515,0.20342371,2.756081,-3.1870182,-7.051512,5.667163,random
0.64219505,0.77746224,-0.50641006,6.703898,-2.0914059,-2.69235,-1.7655151,3.6224895,2.9756436,-0.9177964,0.8845928,5.4182577,-6.672539,-8.607378,6.7958984,random
0.4216266,1.6542826,-0.4593269,6.5350723,-2.3470051,-1.5319186,-1.2589842,3.742065,2.5542753,-2.089268,0.9275224,4.6155624,-5.948578,-7.8792086,6.1710286,random
0.0753032,-1.169845,-1.1681597,4.9488697,-1.5207546,-2.9213521,-1.489748,2.0052886,4.446326,-3.47971,-2.0635438,2.8119633,-10.223337,-8.805637,8.082629,random
0.1867861,-1.3811756,-1.711197,6.2509713,-0.63171,-4.413743,-2.1087737,3.5179768,4.8261867,-3.839042,-1.2667439,4.2519226,-8.890953,-9.69685,8.087667,random
-1.7449301,-0.23692319,-1.7997812,7.630787,0.7197583,-3.6781313,-2.7517216,-0.32999003,2.631654,-4.091274,-1.9078965,4.2816296,-10.043469,-8.039906,8.146269,random
-0.6062851,0.6408528,0.16386943,5.860529,-0.17996666,-4.4649854,-0.9629509,0.9839747,3.5448434,-4.880975,-0.937945,3.7688587,-9.020004,-10.220478,5.9277945,random
-0.18096502,-0.08079658,-1.4925805,5.564061,-0.27306306,-4.1772366,-1.4667865,0.07301219,3.3222165,-3.5581174,-2.0641341,6.050523,-9.688124,-10.058437,5.591761,random
0.02677012,-0.023438018,-2.3698084,6.5644784,-0.63432676,-3.7925172,1.1487938,3.8965085,1.9816855,-3.3402119,-0.41998246,4.685738,-6.4715576,-8.72495,6.362704,random
0.92509884,0.49568394,-2.2348485,5.917087,-1.0607235,-2.7498646,1.5946808,3.6606436,2.352888,-3.5046751,-0.8300169,3.9151647,-6.278743,-8.718875,5.924229,random
1.5921304,1.4147321,-2.5263693,5.0561624,-1.0045894,-2.712868,-1.3912264,1.3802603,2.2859197,-5.013847,-1.8061793,2.3058517,-7.238498,-9.391588,5.932499,random
0.46157807,1.5801523,-2.89021,4.738189,-1.1923198,-2.506519,-0.7551286,1.0882119,1.4397016,-4.9578905,-1.9752475,3.226124,-6.485445,-8.85266,6.199465,random
-0.33026987,0.552873,-2.862255,4.145562,-2.4150426,-2.2222366,-0.109836355,1.2054194,0.16729425,-4.7602763,-2.09971,4.6507645,-6.2716746,-7.486975,6.7989917,random
-2.2597017,-0.8407741,-2.1361609,4.7952886,-2.981373,-3.1329708,-2.387561,-0.39178118,1.487007,-4.680218,-0.86201286,6.488777,-8.820844,-7.6975136,7.0623493,random
0.46357724,-0.29360428,-1.595077,6.7001843,-1.6006488,-1.4822628,-0.45246142,1.9745713,-1.1732087,-4.1314874,-0.70920897,5.494103,-5.050081,-6.0632377,6.604127,random
-0.20009752,-0.5978828,-2.0619438,8.069678,-0.18457186,-4.391924,-2.022254,1.2538908,-0.7829661,-4.12844,-0.16520026,6.3438096,-7.034531,-5.5883327,8.0025015,random
-0.96247184,-0.8363998,-1.470051,9.59523,2.2325835,-5.904475,-2.036673,2.0549262,1.2719166,-3.3159785,0.42683133,6.95837,-8.290266,-7.644734,7.8195405,random
0.560558,1.3342054,0.045683786,6.3824706,-2.3953187,-3.455096,-3.7521176,4.5690794,3.7425516,-4.399591,-0.09160373,3.1175768,-7.3456,-9.82816,5.626301,random
-0.27926275,-0.9822841,-1.898575,5.156294,-0.18348043,-4.6699295,-2.5853496,2.281284,1.3314359,-3.8618345,-2.1371267,6.827348,-8.32369,-8.161609,8.32443,random
-1.5720717,-0.99375874,-1.6580665,7.5847,0.61193275,-4.5696874,-2.6729,1.8089824,1.633735,-3.903056,-1.0210502,6.4030943,-8.023766,-8.663142,7.695177,random
0.7098714,0.06012809,-1.7382256,6.516452,0.19732513,-3.5979576,0.33424535,4.7222915,0.322128,-2.8150122,0.15766522,3.6828887,-5.588852,-8.622325,6.766748,random
1.4339467,0.97135633,-1.0743161,5.2767115,-1.852383,-2.1206934,-0.52707803,3.2066734,0.69112915,-3.7313092,-0.7553946,2.2819262,-5.5657215,-9.314019,5.502372,random
0.004991862,1.4995918,-1.9908497,4.7453346,-2.359321,-0.5729114,0.32318652,1.4090476,-1.3559104,-4.56981,-1.0518019,3.1390529,-4.779599,-7.988091,5.255053,random
0.16842943,0.36081338,-2.3775716,5.278744,0.3934801,-5.6771297,-3.32068,-0.8676727,2.8479214,-4.28566,-0.08958552,4.8350606,-10.415862,-8.559101,7.7253475,random
-0.36436117,0.7505373,-2.7226691,5.4101725,0.04644375,-5.0256224,-4.124971,-0.09543062,5.777917,-3.1368117,-0.066739045,4.394504,-11.218133,-10.96693,7.818678,random
-0.41362518,-0.34184226,-0.67791265,6.690424,-0.041407663,-4.3995824,-1.7543559,2.4032867,3.479202,-2.9524446,-0.60949844,6.9739437,-7.601179,-8.894817,8.017004,random
0.49189225,0.26145098,-0.9396836,6.438647,0.07810019,-3.931359,-1.6334428,1.6511512,4.482953,-4.6078205,0.20261067,3.670319,-8.429511,-8.877598,7.548979,random
0.40443337,0.16505556,-1.2703015,6.2563896,0.23506714,-4.697923,-2.53774,-0.66050756,2.7233667,-4.81047,-0.69742584,5.051935,-9.213819,-7.4177284,8.238661,random
-0.95282364,2.065788,-2.187989,6.730133,-1.5371137,-5.025067,-1.2590847,1.6856414,-0.46447736,-1.0096505,0.57650316,4.633689,-6.3614764,-7.425638,6.025533,random
-2.1655922,2.682377,-0.9106557,5.1141686,-3.116072,-4.9862604,-3.0363524,2.3805668,2.3101,-1.7549386,-0.55730903,5.6066313,-7.577592,-10.006695,4.9850316,random
-1.505936,2.7276547,-1.24022,4.6956997,-3.407397,-3.6530416,-1.8483682,2.682244,1.4731766,-2.0236719,-0.43268192,4.7345366,-6.498122,-9.334611,4.832662,random
0.86240137,2.3708432,-1.2230768,6.5779715,-1.2487698,-4.937977,-2.6827967,3.7098866,1.3286631,-1.5679535,0.5267535,2.5531328,-6.609395,-8.146403,6.6784163,random
-1.0243626,1.9907076,-0.73825574,4.974389,-4.2516766,-3.2715619,-2.7356226,2.486813,1.4635231,-2.8410375,0.15621898,5.0247664,-7.333211,-7.38216,4.974075,random
0.86069286,1.3288,-0.6533852,6.4790807,-2.66942,-2.515536,-0.21864529,3.1744614,1.5171843,-2.8097506,-1.554368,3.47848,-5.5354342,-9.692391,4.4897065,random
1.4086478,1.668388,-0.6984915,5.884464,-3.28969,-2.234623,-0.9769612,3.4629016,0.6393511,-2.7189212,-1.281146,3.123223,-5.8426366,-8.796844,4.3170867,random
-0.30021945,2.8936632,-1.1966623,5.8083673,-1.144253,-1.6901107,-2.0901725,1.5872346,-0.63310635,-3.6336713,-1.9875134,3.8341458,-5.817373,-8.20404,5.8956833,random
-1.0319523,0.3858732,0.42564544,7.1801147,-1.2278849,-3.4028265,0.17278871,4.17703,-0.29296085,-1.9526045,0.022547835,5.047153,-5.718005,-8.097951,6.231711,random
0.47501427,0.81963694,-2.017799,7.9767203,-0.097211786,-4.104756,-1.0763687,4.9401665,1.1315446,-1.3180932,0.766119,3.9408157,-6.538919,-9.594373,5.5405946,random
-0.10781422,1.9029821,-1.3783457,7.3153963,-1.204033,-5.3096914,-0.9539697,2.7559772,0.7975192,-2.6402183,1.1291862,3.4626398,-6.553044,-7.7962055,6.731335,random
-0.23107599,2.427056,-2.4636014,7.1063833,-0.6923025,-4.256992,-0.52742815,2.3619225,1.0236436,-1.5324761,0.5075702,5.565203,-5.9176044,-8.494678,6.1099367,random
0.7064747,1.531944,-0.68220115,6.1651216,-3.3098779,-4.3473463,-1.9963928,4.2660522,2.1241703,-1.8615462,-0.4118294,4.830019,-6.7966666,-8.973284,5.6729593,random
1.0007288,2.4419749,-1.0427587,6.6331577,-2.9539835,-4.184199,-1.5881228,5.3366613,1.3083749,-1.15831,-0.18410963,4.4495883,-5.605639,-8.504845,5.5798545,random
1.1736234,2.3270168,-1.3331711,6.8166647,-2.6709666,-4.092051,-1.6032706,4.9955425,1.4432759,-1.625737,-0.18834738,4.4908986,-5.7680583,-8.18313,5.665081,random
0.5120266,-0.48460564,-3.1126451,6.170764,-0.65571475,-4.947472,-4.101129,-1.6901032,4.358578,-5.7836204,-1.9336045,4.8297153,-11.117652,-9.71069,6.239378,random
-0.017078346,-0.57856774,-2.6327,5.8994527,-1.4891769,-4.694791,-5.8457656,-0.61381847,5.1726727,-5.4442153,-1.7415454,5.2524104,-11.057901,-10.237614,6.8713894,random
-0.9957818,-1.3196985,-0.6983284,7.559234,-0.7675925,-4.576976,-3.7661488,1.2632499,5.5580816,-4.0155272,-0.08471643,5.7145686,-10.552094,-10.038189,6.9979305,random
0.06621837,-0.31433177,-0.66796064,7.835887,0.58886194,-5.691633,-3.8281434,1.1850848,5.29141,-4.5357113,-0.12357894,5.076603,-9.813398,-11.385853,5.956999,random
-0.35928097,-0.60162103,-0.36282045,8.197267,1.0637552,-6.95509,-5.0041785,0.48263434,6.754241,-4.427934,-0.16949031,5.614638,-11.473572,-12.367954,6.5550747,random
0.009187213,0.6371129,-1.6574965,6.4369855,0.08384644,-4.500113,-2.0547657,2.4441295,2.4621089,-3.4736407,-0.15399636,4.77221,-7.4850373,-8.854814,7.2766194,random
